REPORT_NUMBER,INTERNAL_EXTERNAL,VISUAL_EXAM_RESULTS,GALVANIC_CORROSION_IND,ATMOSPHERE_CORROSION_IND,STRAY_CURRENT_CORROSION_IND,MICROBIOLOGICAL_CORROSION_IND,SELECTIVE_SEAM_CORROSION_IND,OTHER_CORROSION_IND,CORROSION_TYPE_DETAILS,UNDERGROUND_LOCATION,UNDER_CATHODIC_PROTECTION_IND,CATHODIC_SURVEY_TYPE,CP_ANNUAL_SURVEY_IND,CLOSE_INTERVAL_SURVEY_IND,EXTERNALLY_COATED,PRIOR_DAMAGE,CORROSION_LOCATION_DETAILS,CORROSION_INHIBITORS,CORROSION_LINING,CORROSION_COUPONS,EARTH_SUBTYPE,HEAVY_RAINS_SUBTYPE,LIGHTNING_SUBTYPE,TEMPERATURE_SUBTYPE,ROOT_CAUSE_CATEGORY,ROOT_CAUSE_TYPE,OUTSIDE_FORCE_TYPE,OPERATION_TYPE,CATEGORY_TYPE,OPERATOR_QUALIFICATION_IND
20220202,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,YES
20220189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220198,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,DECOMMISSIONING,YES
20220197,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,YES
20220194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220192,,,,,,,,,,,,,,,,,,,,,,FLOTATION,,,,,,,,
20220191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220190,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,YES
20220187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220183,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220186,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220185,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20220184,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220182,EXTERNAL CORROSION,LOCALIZED PITTING,,YES,,,,,,NO,,,,,YES,YES,,,,,,,,,,,,,,
20220181,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220175,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NO,,,,,,,,,,
20220160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220179,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220173,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,N/A Bare/Ineffectively Coated Pipe,,,,,,,,,,,,,,
20220169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220168,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220166,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,YES
20220171,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,DECOMMISSIONING,YES
20220170,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,YES
20220167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220165,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220164,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,YES
20220162,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20220163,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,NO
20220161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220159,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20220158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220155,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220156,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,NO
20220157,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,NO
20220127,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,YES
20220152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220153,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,SHIELD CATHODIC PROTECTION,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20220139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230044,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,,,YES,NO,NO,,,,YES,,,,,,,,,,,,,,
20220151,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,NO
20220149,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,NO,NO,,,,YES,,,,,,,,,,,,,,
20230093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220147,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,YES
20220195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220141,EXTERNAL CORROSION,LOCALIZED PITTING,,,YES,,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20220146,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20220142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220144,EXTERNAL CORROSION,LOCALIZED PITTING,,YES,,,,,,NO,,,,,YES,YES,,,,,,,,,,,,,,
20220140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220137,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220136,INTERNAL CORROSION,,,,,,,,,,,,,,,,CONCENTRIC REDUCER,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220138,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220296,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,YES,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220132,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220131,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220128,INTERNAL CORROSION,,,,,,,,,,,,,,,,9 O'CLOCK POSITION,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220122,INTERNAL CORROSION,,,,,,,,,,,,,,,,UNDER INVESTIGATION,YES,NO,YES,,,,,,,,,,
20220121,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220112,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,YES
20220108,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,NORMAL OPERATING CONDITIONS,NO
20220115,EXTERNAL CORROSION,LOCALIZED PITTING,,YES,,,,,,NO,,,,,YES,N/A Bare/Ineffectively Coated Pipe,,,,,,,,,,,,,,
20220116,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,NO
20220114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220111,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220106,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",COMMISSIONING,YES
20220109,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",NON-ROUTINE OPERATING CONDITIONS (ABNORMAL OPERATIONS OR EMERGENCIES),YES
20220105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220097,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,YES,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20220096,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20220095,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,YES,,,,,,,,,,
20220086,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220090,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,,,YES,YES,YES,YES,YES,,NO,,,,,,,,,,,,,,
20220089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220092,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,CATHODIC SHIELDING/DISBONDED COATING.  INVESTIGATION NOT YET COMPLETE.,YES,YES,YES,,YES,,YES,,,,,,,,,,,,,,
20220088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220087,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,YES
20220080,EXTERNAL CORROSION,GENERAL CORROSION,,YES,,,,,,NO,,,,,YES,YES,,,,,,,,,,,,,,
20220085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220083,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",NORMAL OPERATING CONDITIONS,NO
20220082,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20220079,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTINE OR NORMAL FISHING OR OTHER MARITIME ACTIVITY NOT ENGAGED IN EXCAVATION,,,
20220078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220077,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,,
20220076,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20220075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220072,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220070,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20220069,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,YES,CREVICE,YES,YES,YES,YES,,,N/A Bare/Ineffectively Coated Pipe,,,,,,,,,,,,,,
20220071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220068,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",CONSTRUCTION,NO
20220064,,,,,,,,,,,,,,,,,,,,,,,,THERMAL STRESS,,,,,,
20220066,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,YES,,NO,,,,,,,,,,,,,,
20220065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220062,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20220063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220061,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,YES,,,,,,,,,,
20220060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220059,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRONG EQUIPMENT SPECIFIED OR INSTALLED,CONSTRUCTION,NO
20220058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220056,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,ROUTINE MAINTENANCE,YES
20220053,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,
20220054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220055,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220050,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20220044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220045,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,
20220046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220033,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220042,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,YES
20220034,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220038,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",COMMISSIONING,YES
20220041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220040,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220052,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220032,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20220031,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220030,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220024,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,NO
20220023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220018,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20220020,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",NORMAL OPERATING CONDITIONS,YES
20220016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220017,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20220019,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20220015,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20220014,EXTERNAL CORROSION,OTHER,,,,,,YES,"REFER TO METALLURGICAL REPORT SUBMITTED TO PHMSA ON FEBRUARY 11, 2022, WHICH PROVIDES DETAILS RELATING TO CORROSION IDENTIFIED ALONG THE BOTTOM OF THE PIPE; FAILURE LOCATION COINCIDED WITH AN AREA OF DISBONDED COATING.  ADDITIONALLY, BASED ON SOIL SAMPLE TESTING RESULTS, IT IS POSSIBLE MIC PLAYED A ROLE.",YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20220012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220009,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20220008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220003,EXTERNAL CORROSION,LOCALIZED PITTING,YES,YES,,,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20220013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210349,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,YES,,NO,,,,,,,,,,,,,,
20220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210353,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,YES,CATHODIC SHIELDING,YES,YES,NO,,,,NO,,,,,,,,,,,,,,
20210356,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210355,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,EXTERNAL CORROSION FROM EXPOSURE TO BRACKISH WATER (WATER CONTAINING SOME SALT) CONTAINING CARBON DIOXIDE.,YES,YES,NO,,,,YES,,,,,,,,,,,,,,
20210350,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20210354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210348,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210344,INTERNAL CORROSION,,,,,,,,,,,,,,,,3:00 POSITION OF PIPE,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210337,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210336,INTERNAL CORROSION,,,,,,,,,,,,,,,,CORROSION LOCATED ON DRAIN THREAD-O-LET OF 10'' STRAINER (MANUFACTURER- LINC. MODEL: 150-RF.),YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210340,EXTERNAL CORROSION,LOCALIZED PITTING,,,YES,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20220213,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20210341,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210331,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20210334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210332,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,YES
20210328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210322,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20210315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210327,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20210325,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20210323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210330,EXTERNAL CORROSION,OTHER,,,,,,YES,THE ELEMENT MATERIALS TECHNOLOGY FINAL REPORT INDICATED FAILURE DUE TO A COMBINATION OF CREVICE AND GENERAL CORROSION THAT OCCURRED ON AND NEAR GIRTH WELDS AND HEAT AFFECTED ZONES. THE CORROSION HAD CREATED THROUGH-WALL PENETRATIONS THAT RESULTED IN THE PIPE LEAKAGE. THE FULL REPORT IS ATTACHED.,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20210320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210300,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20210313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210317,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,NO
20210314,EXTERNAL CORROSION,LOCALIZED PITTING,,YES,,,,,,NO,,,,,YES,NO,,,,,,,,,,,,,,
