case_lat,case_lon,case_date,FEDERAL,CAUSE,inst_age_in_days,MOP_PSIG,TAVG,case_date_sin,COMMODITY_RELEASED_TYPE_BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),COMMODITY_RELEASED_TYPE_CO2 (CARBON DIOXIDE),COMMODITY_RELEASED_TYPE_CRUDE OIL,COMMODITY_RELEASED_TYPE_HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,COMMODITY_RELEASED_TYPE_HYDROGEN GAS,COMMODITY_RELEASED_TYPE_LANDFILL GAS,COMMODITY_RELEASED_TYPE_NATURAL GAS,COMMODITY_RELEASED_TYPE_OTHER GAS,COMMODITY_RELEASED_TYPE_PROPANE GAS,COMMODITY_RELEASED_TYPE_REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,ON_OFF_SHORE_OFFSHORE,ON_OFF_SHORE_ONSHORE,LOCATION_TYPE_OPERATOR-CONTROLLED PROPERTY,"LOCATION_TYPE_ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",LOCATION_TYPE_PIPELINE RIGHT-OF-WAY,LOCATION_TYPE_PRIVATE PROPERTY,LOCATION_TYPE_PUBLIC PROPERTY,LOCATION_TYPE_TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,LOCATION_TYPE_UTILITY RIGHT-OF-WAY / EASEMENT,MATERIAL_INVOLVED_CARBON STEEL,MATERIAL_INVOLVED_CAST/WROUGHT IRON,MATERIAL_INVOLVED_COPPER,MATERIAL_INVOLVED_DUCTILE IRON,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL OR PLASTIC,MATERIAL_INVOLVED_OTHER,MATERIAL_INVOLVED_PLASTIC,MATERIAL_INVOLVED_STEEL,MATERIAL_INVOLVED_UNKNOWN,PIPE_FACILITY_TYPE_COOPERATIVE,PIPE_FACILITY_TYPE_INTERSTATE,PIPE_FACILITY_TYPE_INTRASTATE,PIPE_FACILITY_TYPE_INVESTOR OWNED,PIPE_FACILITY_TYPE_MUNICIPALLY OWNED,PIPE_FACILITY_TYPE_OTHER,PIPE_FACILITY_TYPE_PETROLEUM GAS DISTRIBUTION,PIPE_FACILITY_TYPE_PRIVATELY OWNED,PIPELINE_FUNCTION_< 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_=< 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_OFFSHORE GATHERING,PIPELINE_FUNCTION_TRANSMISSION IN STORAGE FIELD,PIPELINE_FUNCTION_TRANSMISSION LINE OF DISTRIBUTION SYSTEM,PIPELINE_FUNCTION_TRANSMISSION SYSTEM,PIPELINE_FUNCTION_TYPE A GATHERING,PIPELINE_FUNCTION_TYPE B GATHERING,PIPELINE_FUNCTION_TYPE C GATHERING,zone_Cold,zone_Hot-Dry,zone_Hot-Humid,zone_Marine,zone_Mixed-Dry,zone_Mixed-Humid,zone_Subarctic,zone_Very Cold
38.725169,-90.27523,15000.958333333334,0.0,OTHER OUTSIDE FORCE DAMAGE,16097.0,60.0,-1.11,0.5802162425459438,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.79375,-94.40176,15886.916666666666,0.0,EQUIPMENT FAILURE,912.0,1440.0,0.0,-0.1613914681398359,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.76233,-118.10183,17009.916666666668,0.0,INCORRECT OPERATION,11199.082236279706,260.0,22.73,-0.6004775818509601,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.05383,-99.65989,19222.916666666668,0.0,CORROSION FAILURE,11199.082236279706,684.8934898954703,0.0,-0.862416864879497,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.3736,-89.5514,15402.958333333334,0.0,OTHER ACCIDENT CAUSE,11199.082236279706,15.0,18.705,0.9508346265782144,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.87656,-97.79842,16351.916666666666,0.0,CORROSION FAILURE,11199.082236279706,862.0,20.875,-0.9514988277739156,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.757825,-118.111294,17479.958333333332,0.0,EXCAVATION DAMAGE,35012.0,720.0,20.64,-0.6359859733387638,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.56227,-74.244121,18686.95833333333,0.0,INCORRECT OPERATION,22340.0,150.0,4.105,0.945362789804317,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.341141,-97.669735,16086.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,720.0,-2.665,0.4475880556992578,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.841176,-104.255425,16604.916666666668,0.0,CORROSION FAILURE,16970.0,400.0,14.635,0.0444553772421783,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.6376,-97.70893,15171.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,31.46,-0.4080467207929713,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.934931,-103.647714,15931.916666666666,0.0,EQUIPMENT FAILURE,13010.0,800.0,21.195,-0.8056309421003512,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.7908,-79.9461,14739.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,15471.0,60.0,20.79,0.669130606358866,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.770422,-97.54975,16344.916666666666,0.0,CORROSION FAILURE,25111.0,1172.0,26.215,-0.9815815355946852,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.160554,-85.004356,16569.916666666668,0.0,CORROSION FAILURE,21318.0,800.0,9.455,0.6027693065532592,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28.885881,-96.433027,16444.958333333332,0.0,MATERIAL FAILURE OF PIPE OR WELD,17906.0,1024.0,12.775,0.3368476448927534,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31.441874,-88.197026,18961.95833333333,0.0,INCORRECT OPERATION,334.0,60.0,7.62,-0.3056042471663515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.650231,-103.138898,16277.916666666666,1.0,CORROSION FAILURE,11199.082236279706,285.0,0.0,-0.5725967870050995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44.87601,-92.99642,15388.958333333334,0.0,NATURAL FORCE DAMAGE,11199.082236279706,684.8934898954703,-3.615,0.8494388219438959,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41.2407615,-73.986778,17588.958333333332,0.0,OTHER OUTSIDE FORCE DAMAGE,1518.0,80.0,0.875,0.9272733913324772,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.708333,-97.3,15529.916666666666,0.0,EXCAVATION DAMAGE,11199.082236279706,0.88,27.865,-0.2953425982206701,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.69229,-90.31106,16688.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,770.0,21.44,-0.9857074971556646,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.652052,-103.13993,16276.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,275.0,0.0,-0.558399802106104,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.160197,-93.030086,15656.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,18.505000000000003,-0.6090459096064604,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.855857,-117.809636,15777.958333333334,0.0,EQUIPMENT FAILURE,7743.0,911.0,5.25,0.9898307194622608,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42.407942,-82.957011,16285.916666666666,0.0,EXCAVATION DAMAGE,31627.0,2.0,0.0,-0.6797219340364569,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.04121,-97.40789,15097.916666666666,0.0,EQUIPMENT FAILURE,15463.0,1424.0,15.65,0.7536105411678633,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.030029,-94.041199,16752.958333333332,0.0,INCORRECT OPERATION,317.0,285.0,20.74,-0.5953031581715915,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.786953,-84.161907,16707.916666666668,0.0,EQUIPMENT FAILURE,5020.0,740.0,22.01,-0.9875758825768756,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.3043332,-97.4475914,18143.916666666668,0.0,EXCAVATION DAMAGE,21431.0,565.0,27.075000000000003,-0.9675764507520288,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.50897,-104.35466,16147.958333333334,0.0,INCORRECT OPERATION,11199.082236279706,684.8934898954703,11.395,0.9983950573896724,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.668152,-73.855376,16189.916666666666,0.0,NATURAL FORCE DAMAGE,11199.082236279706,15.0,6.515,0.786536541168866,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.41944,-95.18127,17484.958333333332,0.0,EXCAVATION DAMAGE,22233.0,500.0,16.855,-0.5672925763267214,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39.296749,-76.579084,16119.958333333334,0.0,OTHER INCIDENT CAUSE,11199.082236279706,0.36,0.41,0.8583962346074515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.8782,-81.690525,16761.958333333332,0.0,EQUIPMENT FAILURE,6170.0,1000.0,11.68,-0.4641856933799713,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29.94075,-89.9367,16629.916666666668,0.0,INCORRECT OPERATION,194.0,680.0,30.685,-0.3763793220156692,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.48479,-106.53275,17394.916666666668,1.0,EXCAVATION DAMAGE,20682.0,915.0,11.235,-0.8351372949284154,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42.9015,-82.5101,14887.916666666666,0.0,CORROSION FAILURE,11199.082236279706,50.0,15.195,-0.9704112957159984,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.651347,-88.384146,16174.916666666666,0.0,NATURAL FORCE DAMAGE,3026.0,975.0,-3.830000000000001,0.9181529637462283,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33.84548,-118.23015,19052.95833333333,0.0,CORROSION FAILURE,12113.0,275.0,15.835,0.9508346265782004,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36.13252,-96.02906,14703.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,275.0,13.855,0.9763218740062686,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.43026,-81.79026,17929.958333333332,0.0,"PIPE, WELD, OR JOINT FAILURE",7703.0,95.0,-0.8650000000000001,0.6989455415439724,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.95389,-103.7217,18750.916666666668,0.0,CORROSION FAILURE,1950.0,740.0,19.605,0.7186751385701827,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.83244,-104.24799,16994.916666666668,0.0,EQUIPMENT FAILURE,194.0,1440.0,27.72,-0.3763793220157019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.9525,-101.826667,16739.958333333332,0.0,EQUIPMENT FAILURE,304.0,720.0,16.31,-0.7587731935385085,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.253809,-89.967529,15753.958333333334,0.0,INCORRECT OPERATION,20137.0,898.0,14.17,0.8494388219438845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.586586,-97.933122,18354.916666666668,0.0,EQUIPMENT FAILURE,1554.0,1440.0,0.575,0.9724535782122552,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.238189,-103.622746,19009.95833333333,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,8.35,0.4931517027344697,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.99777778,-93.9897222,18855.916666666668,0.0,INCORRECT OPERATION,228.0,285.0,28.375,-0.8444816213001041,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31.76141,-103.18543,19019.95833333333,0.0,INCORRECT OPERATION,2584.0,730.0,9.315,0.6348783015371586,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.1931,-102.9898,16635.916666666668,0.0,EQUIPMENT FAILURE,2757.0,1440.0,27.595,-0.4698937102653246,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.35429,-76.912268,17094.916666666668,0.0,OTHER OUTSIDE FORCE DAMAGE,8329.0,1300.0,16.8,-0.8594980800247357,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.572081,-101.124271,18969.95833333333,0.0,EQUIPMENT FAILURE,3264.0,1440.0,9.715,-0.1719997576504108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.528829,-91.746864,18658.95833333333,0.0,EQUIPMENT FAILURE,397.0,920.0,10.59,0.6865314250442093,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.483852,-80.735273,16659.916666666668,0.0,EXCAVATION DAMAGE,4972.0,650.0,26.915,-0.7847615522474892,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.537557,-73.024394,15781.958333333334,0.0,OTHER INCIDENT CAUSE,19435.0,60.0,0.885,0.997272288460516,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.319996,-97.46143,18839.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,1080.0,27.08,-0.6669957473002011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.563565,-74.245512,16311.916666666666,0.0,INCORRECT OPERATION,241.0,100.0,24.295,-0.930198338329815,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.2425631,-96.9837372,15981.916666666666,0.0,NATURAL FORCE DAMAGE,11964.0,25.0,14.45,-0.9744238196286692,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.2914,-87.7363,18604.95833333333,0.0,EXCAVATION DAMAGE,29928.0,1010.0,0.0,-0.1719997576503896,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.755744,-84.729459,15203.916666666666,0.0,EQUIPMENT FAILURE,8995.0,60.0,26.835,-0.8255454993524609,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.3264805,-121.8183325,16454.958333333332,0.0,EXCAVATION DAMAGE,11199.082236279706,60.0,11.62,0.4931517027344527,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.68552,-97.71607,16964.916666666668,0.0,EXCAVATION DAMAGE,7103.0,60.0,9.8,0.1301706226588616,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.687573,-92.058995,17989.916666666668,0.0,CORROSION FAILURE,11199.082236279706,275.0,-1.52,0.9724535782122634,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.723948,-73.819954,15127.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,6727.0,60.0,20.025,0.3307625960404078,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.805674,-80.305545,17734.916666666668,0.0,EXCAVATION DAMAGE,22118.0,1435.0,28.4,-0.5295136904743766,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.86305,-93.06915,14923.958333333334,0.0,CORROSION FAILURE,20038.0,1090.0,18.67,-0.6491753027137368,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41.5653566,-93.5258567,18114.916666666668,0.0,INCORRECT OPERATION,11199.082236279706,1260.0,0.0,-0.7285757095976537,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42.742308,-84.537508,16648.916666666668,0.0,OTHER OUTSIDE FORCE DAMAGE,10440.0,60.0,21.035,-0.6540719153290285,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42.811336,-82.866647,18454.916666666668,0.0,EQUIPMENT FAILURE,3480.0,1800.0,22.415,-0.3763793220156747,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35.43983,-87.29021,15558.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,8254.0,450.0,26.32,-0.7166772119180213,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
