case_idx,data_sourc,case_lat,case_lon,case_date,COMMODITY_,INTENTIONA,UNINTENTIO,FATAL,INJURE,ON_OFF_SHO,IGNITE_IND,EXPLODE_IN,NUM_PUB_EV,FEDERAL,LOCATION_T,CROSSING,ITEM_INVOL,MATERIAL_I,EST_COST_O,EST_COST_G,EST_COST_P,EST_COST_E,EST_COST_1,EST_COST_2,CAUSE,CAUSE_DETA,NARRATIVE,SYSTEM_PAR,INCIDENT_A,PIPE_FACIL,INSTALLATI,RELEASE_TY,COULD_BE_H,MOP_PSIG,PIPELINE_F,SCADA_IN_P,INVESTIGAT,EMPLOYEE_D,CONTRACTOR,zone,TAVG_x,accident_p,station_id,YYYY-mm_x,YYYY-mm_prev,TAVG_y,YYYY-mm_y,TAVG
122,gravity,31.5961,-102.1977,2021/11/30,CRUDE OIL,,65.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,5000.0,4550.0,5000.0,25000.0,0.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON 11/30/2021 AT 12:30 AM, ENTERPRISE RECEIVED A NOTIFICATION FROM A THIRD PARTY OF STAINED SOIL ON THE ROW. THE PIPE WAS EXCAVATED AND A PINHOLE WAS FOUND. VISUAL EXAMINATION DETERMINED THE CAUSE WAS ATTRIBUTED TO INTERNAL CORROSION. A CLAMP WAS INSTALL",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-11,2021-10,13.05,2021-10,20.24
125,gravity,31.791823,-102.41719,2021/11/22,CRUDE OIL,,0.24,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,19.0,8969.0,1550.0,0.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,"ON NOVEMBER 22, 2021, AT 13:15 CST, CENTURION PIPELINE LP (CPL) DISCOVERED A 10 GALLON LEAK ON THE WILLIAM CODY PAUL MOSS UNIT 4"" GATHERING PIPELINE NEAR ODESSA, TEXAS. UPON CONDUCTING A FIELD EXAMINATION, CPL ASSET INTEGRITY IDENTIFIED A THROUGH-WALL CO",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-11,2021-10,13.05,2021-10,20.24
126,gravity,31.6538,-102.3391,2021/11/21,CRUDE OIL,,2.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,CARBON STEEL,0.0,130.0,1200.0,3600.0,0.0,0.0,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL","ON 11/21/2021 AT 14:35, ENTERPRISE RECEIVED A NOTIFICATION FROM PUBLIC OF STAINED SOIL ON THE LINE C92F SYSTEM AT THE SOUTH LAUNCH SITE. UPON ARRIVING TECHNICIAN LOCATED AN 8 INCH VALVE LEAKING FROM THE BONNET OF THE VALVE. THE VALVE WAS REPLACED.",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-11,2021-10,13.05,2021-10,20.24
127,gravity,32.16895,-101.74751,2021/11/20,CRUDE OIL,,50.0,0,0,ONSHORE,0,,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,OTHER,MATERIAL OTHER THAN CARBON STEEL,0.0,0.0,20000.0,50000.0,30000.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,"THE STANTON STATION INJECTION PUMPS RECEIVE CRUDE OIL FROM A PRODUCER'S LACT AND BOOST THE PRESSURE TO ALLOW INJECTION INTO THE GATHERING SYSTEM.  ONE OF THE LACT UNITS SHUT DOWN ON LOW FLOW.  WHILE INJECTING INTO THE SYSTEM, A PARAFFIN PLUG BROKE LOOSE",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-11,2021-10,13.05,2021-10,20.24
128,gravity,36.038661,-98.166401,2021/11/04,CRUDE OIL,,100.0,0,0,ONSHORE,0,,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,PIPE,CARBON STEEL,0.0,1000.0,24000.0,0.0,175000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,AT 17:48 GSPM RECEIVED A CALL FROM THE PUBLIC STATING HE IS SEEING OIL COMING OUT OF THE GROUND.  GSPM OPERATIONS REPORTED TO THE AREA IMMEDIATELY AND IDENTIFIED THE LEAK. EFFORTS TO CONTAIN THE SPILL WERE COMPLETED AROUND 1 AM ON 11/5/2021 AND CLEAN UP,,,,,,,,,,,,,Mixed-Humid,,,GHCND:USC00344860,2021-11,2021-10,10.43,2021-10,18.02
130,gravity,31.666413,-101.828587,2021/10/21,CRUDE OIL,,1.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,MATERIAL OTHER THAN CARBON STEEL,0.0,82.0,2550.0,500.0,2000.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"ON OCTOBER 21, 2021, A CENTURION PIPELINE L.P. (CPL) CONTRACTOR NOTIFIED A CPL EMPLOYEE THAT A LEAK WAS DISCOVERED IN CPL'S PUMP 44 PUMP STATION LOCATED NEAR MIDLAND, TEXAS IN MIDLAND COUNTY, TEXAS. CPL EMPLOYEE ARRIVED ON-SITE AT 14:15 CST TO CONFIRMED",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-10,2021-09,20.24,2021-09,25.34
131,gravity,31.5961,-102.1977,2021/10/19,CRUDE OIL,,3.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,5000.0,250.0,5000.0,2500.0,0.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON 10/16/2021 AT 11:00 AM, ENTERPRISE RECEIVED A NOTIFICATION FROM PUBLIC OF STAINED SOIL ON THE ROW.  THE PIPELINE WAS NOT OPERATING AT THE TIME TO THE NOTIFICATION.  A PINHOLE WAS FOUND ON THE PIPE AND VISUAL EXAMINATION DETERMINED THE CAUSE WAS ATTRIB",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-10,2021-09,20.24,2021-09,25.34
132,gravity,32.24303,-101.91094,2021/10/14,CRUDE OIL,,1.3,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,CARBON STEEL,0.0,108.0,500.0,5000.0,5000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON OCTOBER 14, 2021 AT APPROXIMATELY 13:45 COMPANY PERSONNEL DISCOVERED A CRUDE OIL LEAK AT THE SALE RANCH STATION, A NON-REGULATED GATHERING PUMP STATION OPERATED BY SUNOCO PIPELINE LP, LOCATED ON FM 829, APPROXIMATELY 10 MILES NORTHWEST OF STANTON, TX.",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-10,2021-09,20.24,2021-09,25.34
134,gravity,32.181547,-103.420847,2021/10/11,CRUDE OIL,,42.7,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,3501.0,0.0,20382.0,245696.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"APPROXIMATELY 42.7 BARRELS OF CRUDE OIL WERE RELEASED FROM THE ENDURANCE 6"" PIPELINE.  THE DATE AND TIME OF THE INCIDENT (PART A Q4) IS INDICATIVE OF THE EARLIEST POSSIBLE TIME THE RELEASE COULD HAVE STARTED, AS IT WAS THE LAST TIME THE LOCATION HAD BEEN",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00003047,2021-10,2021-09,21.0,2021-09,26.27
136,gravity,31.71799,-102.22018,2021/09/30,CRUDE OIL,,0.83,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,CARBON STEEL,0.0,62.0,9939.0,800.0,1050.0,0.0,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,"ON SEPTEMBER 30, 2021, AT 11:45 CST, A CENTURION PIPELINE L.P. (CPL) EMPLOYEE DISCOVERED A LEAK IN CPL'S DORA ROBERTS STATION IN MIDLAND COUNTY, TEXAS. CPL DETERMINED THE SOURCE OF THE LEAK TO BE THE DORA ROBERT WARSAN FIELD PIG LAUNCHER BYPASS AND IMMED",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-09,2021-08,25.34,2021-08,26.54
141,gravity,31.8924,-102.0728,2021/08/01,CRUDE OIL,,0.14,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,MATERIAL OTHER THAN CARBON STEEL,0.0,10.0,900.0,1500.0,0.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,ON 8/1/2021 AT 8:00 PM CST ENTERPRISE OPERATOR HAS BEEN NOTIFIED BY A THIRD PARTY PRODUCER THAT THERE HAS BEEN A PUMP SEAL FAILURE LEAK ON LACT UNIT 1000 AT TEXAS TEN ZZ STATION. THE PUMP WAS ISOLATED AND THE SEAL REPLACED. IT WAS DETERMINED THAT THE FRA,,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-08,2021-07,26.54,2021-07,26.1
151,gravity,47.8772872,-103.2017262,2021/06/14,CRUDE OIL,,450.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,10000.0,26078.0,40320.0,210481.0,215177.0,4050.0,CORROSION FAILURE,EXTERNAL CORROSION,"AT 4PM CENTRAL ON 6/14/21, HILAND CRUDE, LLC (HILAND) WAS NOTIFIED BY A 3RD-PARTY PUMPER AT A NEARBY LEASE SITE WHO WITNESSED CRUDE OIL IN A PUDDLE ON HILAND'S RIGHT-OF-WAY (ROW). UPON NOTIFICATION, HILAND DISPATCHED OPERATORS TO ISOLATE THE PIPELINE SEG",,,,,,,,,,,,,Cold,,,GHCND:USC00324571,2021-06,2021-05,20.13,2021-05,11.94
152,gravity,31.85578,-101.77254,2021/06/02,CRUDE OIL,,690.0,0,0,ONSHORE,0,,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,OTHER,CARBON STEEL,15500.0,1170.0,7841.0,0.0,75000.0,0.0,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,A LEAK WAS DISCOVERED AT THE MIDLAND CDP SITE. A DIVERT VALVE FAILED RELEASING CRUDE OIL TO THE GROUND. THE DIVERT VALVE WAS REPLACED WITH A SPOOL PIECE. REMEDIATION IS ONGOING.     UPDATE :FAILURE OCCURRED AS HIGH CYCLE MECHANICAL FATIGUE INITIATING AT,,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-06,2021-05,26.71,2021-05,22.15
159,gravity,31.529,-101.807,2021/04/17,CRUDE OIL,,5.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,375.0,316.0,7249.0,1592.0,7546.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON APRIL 17, 2021, AT APPROXIMATELY 16:30 CST, AN EMPLOYEE OF TARGA RESOURCES REPORTED A POSSIBLE LEAK ON THE ELKINS SOUTH TRUNK 6"" NON-REGULATED GATHERING LINE NEAR MIDKIFF, TEXAS IN UPTON COUNTY, TEXAS. TARGA RESOURCES RESPONDED TO A CALL FROM THE LAND",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-04,2021-03,16.31,2021-03,14.14
160,gravity,30.011234,-94.943196,2021/04/15,CRUDE OIL,,4.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,240.0,1000.0,1160.0,0.0,0.0,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,"ON 04/15/21 AT APPROXIMATELY 8:30AM A CONTRACTOR WORKING FOR TXDOT ON THE GRAND PKWY PROJECT STRUCK THE TOP OF THE 4INCH ESPERSON PIPELINE WITH EARTH MOVING EQUIPMENT, RELEASING 4 BARRELS OF CRUDE ONTO THE GROUND. THE IDLED PIPELINE WAS BEING NITROGEN PU",,,,,,,,,,,,,Hot-Humid,,,GHCND:USW00012960,2021-04,2021-03,20.35,2021-03,18.0
164,gravity,32.22316,-101.75764,2021/04/09,CRUDE OIL,,54.0,0,0,ONSHORE,0,,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,"JOINT, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,200.0,239.0,11140.0,0.0,27940.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",A THIRD PARTY PUMPER INFORMED NUSTAR PERSONNEL ABOUT A LEAK AT THE LARIO DOOLITTLE SITE.  NUSTAR'S ONSITE INVESTIGATION IDENTIFIED A CRACKED BRANCHETTE WHICH RESULTED IN A RELEASE OF CRUDE OIL ONTO THE SOIL.  THE LINE WAS DRAINED DOWN AND THE FAILED SECT,,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-04,2021-03,16.31,2021-03,14.14
165,gravity,28.04184,-99.66727,2021/04/01,CRUDE OIL,,30.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,0.0,87000.0,0.0,120000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON MARCH 24, 2021, AT APPROXIMATELY 11:00 AM, ENERGY TRANSFER OPERATIONS PERSONNEL IDENTIFIED A POTENTIAL LEAK IN THE PIPELINE ROW ON THE G8CDP 6IN CONDENSATE PIPELINE. THE PIPELINE WAS EXCAVATED AT THE LEAK LOCATION AND THE LEAK WAS CONFIRMED TO BE ON T",,,,,,,,,,,,,Hot-Humid,,,GHCND:USC00411486,2021-04,2021-03,21.74,2021-03,18.18
181,gravity,31.98103,-101.72238,2021/02/19,CRUDE OIL,,0.27,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,CARBON STEEL,0.0,16.0,820.0,0.0,472.0,0.0,NATURAL FORCE DAMAGE,TEMPERATURE,A NUSTAR OPERATOR DISCOVERED A LEAK AT THE XTO BERRY SITE. THE LEAK WAS ON A 2 INCH BALL VALVE LOCATED ON THE PIG TRAP. THE VALVE DEVELOPED A CRACK DUE TO FREEZING WATER TRAPPED IN THE VALVE. THE REGION HAD EXPERIENCED BELOW FREEZING WEATHER CONDITIONS O,,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00023023,2021-02,2021-01,4.74,2021-01,6.54
190,gravity,32.20703,-103.452612,2021/01/26,CRUDE OIL,,3.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PIPE,CARBON STEEL,0.0,250.0,25000.0,0.0,20000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON JANUARY 26, 2021 AT APPROXIMATELY 11:20 AT THE LEA STATION, A COMPANY EMPLOYEE NOTICED A RELEASE DURING HIS DAILY CHECKS.  AT 11:38 THE SPILL WAS CONFIRMED THAT CRUDE OIL WAS LEAKING FROM THE CG105 CIMAREX TRUNKLINE 8 INCH (NON-REGULATED GATHERING LIN",,,,,,,,,,,,,Hot-Dry,,,GHCND:USW00093033,2021-01,2020-12,5.78,2020-12,6.15
191,gravity,44.90565,-105.52335,2021/01/26,CRUDE OIL,,5.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,3000.0,260.0,5376.0,9403.0,0.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON JANUARY 26, 2021, AN OPERATIONS EMPLOYEE WAS RECORDING LACT METER READINGS AT TWO LOCATIONS IN THE AREA.  AT APPROXIMATELY 9:00 AM MST HE WAS COMING OUT OF THE LOCATIONS WHEN HE NOTICED CRUDE OIL ON THE RIGHT OF WAY.  HE IMMEDIATELY NOTIFIED SUPERVISO",,,,,,,,,,,,,Cold,,,GHCND:USC00489580,2021-01,2020-12,-1.9,2020-12,-1.45
213,hazardous_liquid,38.844777,-90.089601,2022/12/23,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,11694.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,724000.0,25000.0,882577.0,1646000.0,350000.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","ON 12/23/2022, AT APPROXIMATELY 0545 (CENTRAL) THE KMLT WOOD RIVER TERMINAL DISCOVERED A RELEASE OF GASOLINE DUE TO A GIRTH WELD FAILURE OF THE 12-INCH SHORT SUCTION LINE FROM TANK 268 TO THE TANK 107 HEADER. AT APPROXIMATELY 0610, THE VALVE TO/FROM TANK",ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,UNKNOWN,OTHER,1.0,275.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE ACCIDENT",0.0,0.0,Mixed-Humid,,2.763636363636364,GHCND:USW00003960,2022-12,2022-11,1.82,2022-11,7.15
227,hazardous_liquid,31.8486,-102.3084,2022/12/05,CRUDE OIL,,3.0,0,0,ONSHORE,0,,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,230.0,15000.0,22500.0,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","ON 12/5/2022 AT 8:40 AM CST, ENTERPRISE PIPELINE TECHNICIAN OBSERVED OIL ON THE GROUND AT THE DIAMONDBACK HEADLEE PUMP SITE; 3 BARRELS OF OIL REACHED THE GROUND. THE LEAK WAS ISOLATED AND SOIL REMEDIATED. THE FIELD EXAMINATION IDENTIFIED THAT THE GIRTH W",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,2022,RUPTURE,0.0,740.0,> 20% SMYS REGULATED GATHERING,1.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE ACCIDENT",0.0,0.0,Hot-Dry,,94.86486486486488,GHCND:USW00023023,2022-12,2022-11,8.87,2022-11,9.85
228,hazardous_liquid,32.1472,-102.8226,2022/12/02,CRUDE OIL,,2.4,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,SCRAPER/PIG TRAP,CARBON STEEL,0.0,192.0,703.0,1600.0,1500.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,"ON 12/02/2022 AT 05:20, DURING A STATION INSPECTION, OPERATIONS PERSONNEL DISCOVERED CRUDE OIL COMING OUT OF A LOCKING NUT ON THE PIG TRAP DOOR ON THE 23023 DELAWARE BASIN 16-INCH LINE AT ANDREWS STATION. OPERATIONS IMMEDIATELY CLOSED MOV VALVES TO ISOLA",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2016,LEAK,1.0,1480.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,40.540540540540555,GHCND:USW00003047,2022-12,2022-11,9.5,2022-11,10.54
243,hazardous_liquid,31.63548055,-89.51666666,2022/11/19,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,90.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,METER/PROVER,MATERIAL OTHER THAN CARBON STEEL,0.0,12150.0,15336.0,64276.0,48000.0,10956.0,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL","ON NOVEMBER 19, 2022, AT 2020 CST, A LEAK OCCURRED AT THE COLLINS TANK FARM IN COLLINS, MISSISSIPPI.  IMMEDIATE ACTIONS WERE TAKEN TO ISOLATE AND STOP THE RELEASE.  ALL PRODUCT WAS FULLY CONTAINED INSIDE THE COLLINS FACILITY.     THE NATIONAL RESPONSE CE",ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2000,LEAK,1.0,285.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,31.929824561403507,GHCND:USW00013833,2022-11,2022-10,14.75,2022-10,18.58
286,hazardous_liquid,39.95621,-80.52594,2022/10/14,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.0,24.0,0,0,ONSHORE,0,,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,"TAP FITTING(STOPPLE, THREAD-O-RING, WELD-O-LET, ETC.)",CARBON STEEL,0.0,857.0,0.0,0.0,0.0,34000.0,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,"10/14/2022    13:40 STOPPLE COMPLETION PLUG WAS SET, AND TDW WAS REMOVING THE COMPLETION PLUG INSTALLATION CONE  13:45 BALL CHECK INTERNAL TO THE COMPLETION PLUG STARTED TO LEAK  13:58 UPSTREAM VALVE WAS SHUT TO ISOLATE INCOMING FLOW, LINE PACK WAS PULLE","ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTERSTATE,2022,LEAK,0.0,2220.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,38.288288288288285,GHCND:USC00466248,2022-10,2022-09,10.66,2022-09,18.86
291,hazardous_liquid,41.263886,-97.185326,2022/10/05,CRUDE OIL,,6.5,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,RELIEF LINE AND RELIEF EQUIPMENT,CARBON STEEL,0.0,642.0,24149.0,489133.0,0.0,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,6.5 BARRELS OF PRODUCT WAS RELEASED ONTO THE FACILITY PIPING AND GRAVEL PAD AT THE DAVID CITY PUMP STATION THROUGH A PIN THAT HAD COMPLETELY BACKED OUT OF THE BLEED PLUG ON THE UPSTREAM PIPING OF A THERMAL RELIEF PRESSURE SAFETY VALVE. INVESTIGATION INTO,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2022,LEAK,1.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,97.15277777777776,GHCND:USC00258328,2022-10,2022-09,11.08,2022-09,19.15
297,hazardous_liquid,30.164776,-93.351486,2022/09/27,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,14.3,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,TUBING,MATERIAL OTHER THAN CARBON STEEL,0.0,1200.0,500.0,2000.0,2500.0,0.0,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,"ON SEPTEMBER 27, 2022 AT 11:45 AM, THE HOUSTON CONTROL CENTER (HCC) RECEIVED A GAS DETECTOR ALARM AT THE NGL SULPHUR PUMP STATION.  THE NGL SULPHUR PUMP WAS PREVIOUSLY ISOLATED AND NOT IN USE DURING THE GAS DETECTOR ALARM.  HCC DISPATCHED LOCAL PERSONNEL",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,UNKNOWN,LEAK,1.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,55.00000000000001,GHCND:USW00003937,2022-09,2022-08,25.86,2022-08,27.58
299,hazardous_liquid,34.860367,-118.881336,2022/09/25,CRUDE OIL,,127.0,0,0,ONSHORE,0,,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PUMP,MATERIAL OTHER THAN CARBON STEEL,0.0,3200.0,0.0,245000.0,0.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"ON SEPTEMBER 25, 2022, AT APPROXIMATELY 1413 HRS. PDT, A TORRANCE VALLEY PIPELINE (TVP) OPERATOR, CONDUCTING FACILITY ROUNDS, ARRIVED AT LEBEC STATION AND DISCOVERED CRUDE OIL PRODUCT ON FACILITY GROUNDS ORIGINATING FROM A POSITIVE DISPLACEMENT (PD) INJE",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,UNKNOWN,LEAK,1.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,59.30555555555556,GHCND:USW00023187,2022-09,2022-08,23.09,2022-08,26.4
