station_idx,station_id,station_name,station_lat,station_lon,station_el,elevationUnit,mindate,maxdate,datacoverage
638,GHCND:USR0000AEAG,"EAGLE ALASKA, AK US",64.7761,-141.1619,268.2,METERS,1992-06-01,2024-02-06,0.9371
641,GHCND:USR0000AFAI,"FAIRBANKS ALASKA, AK US",64.8367,-147.615,138.4,METERS,1988-03-01,2023-11-14,0.9317
642,GHCND:USR0000AFAR,"FAREWELL ALASKA, AK US",63.7233,-154.0767,236.2,METERS,1996-08-01,2024-02-06,0.9153
643,GHCND:USR0000AFLT,"FLAT ALASKA, AK US",62.8228,-156.6139,451.1,METERS,1996-08-01,2024-02-06,0.8546
644,GHCND:USR0000AFPK,"FOURPEAKED ALASKA, AK US",58.7058,-153.5181,327.4,METERS,2009-06-09,2024-02-06,0.8413
645,GHCND:USR0000AFYK,"FORT YUKON ALASKA, AK US",66.57,-145.2508,141.7,METERS,2005-12-31,2024-02-06,0.941
646,GHCND:USR0000AGAT,"GATES GLACIER ALASKA, AK US",61.6028,-143.0131,1237.5,METERS,2004-12-05,2024-02-06,0.8565
647,GHCND:USR0000AGEO,"GEORGE CREEK ALASKA, AK US",63.8375,-144.3503,464.8,METERS,1999-08-01,2024-02-06,0.9999
649,GHCND:USR0000AGOP,"GOODPASTURE ALASKA, AK US",64.2381,-145.2669,463.3,METERS,1996-07-01,2024-02-06,0.9071
650,GHCND:USR0000AGRA,"GRAPHITE LAKE ALASKA, AK US",67.0333,-143.2833,259.1,METERS,1991-06-01,2023-09-19,0.7192
651,GHCND:USR0000AGRN,"GRANITE ALASKA, AK US",60.7275,-149.287,156.1,METERS,1997-05-01,2024-02-06,0.925
653,GHCND:USR0000AHAI,"HAIDA ALASKA, AK US",55.3503,-132.6983,457.2,METERS,1989-09-01,2024-02-06,0.5975
655,GHCND:USR0000AHAY,"HAYCOCK ALASKA, AK US",65.2017,-161.155,53.9,METERS,1988-05-01,2024-02-06,0.788
656,GHCND:USR0000AHEL,"HELMUT MOUNTAIN ALASKA, AK US",67.7414,-144.1225,853.4,METERS,1988-09-01,2024-02-06,0.7584
657,GHCND:USR0000AHLM,"HELM ALASKA, AK US",55.5297,-131.3661,426.7,METERS,1989-09-01,2024-02-06,0.8883
659,GHCND:USR0000AHOG,"HOGATZA RIVER ALASKA, AK US",66.2167,-155.6667,208.8,METERS,1988-05-01,2024-02-06,0.7701
660,GHCND:USR0000AHOM,"HOMER ALASKA, AK US",59.7458,-151.2083,217.9,METERS,1998-05-01,2024-02-06,0.9534
661,GHCND:USR0000AHON,"HOONAH ALASKA, AK US",57.8,-135.1333,137.2,METERS,1989-09-01,2024-02-06,0.7806
666,GHCND:USR0000AINN,"INNOKO FLATS ALASKA, AK US",63.39,-158.8167,283.5,METERS,1988-03-01,2024-02-06,0.8842
667,GHCND:USR0000AJAR,"JARVIS CREEK ALASKA, AK US",63.9486,-145.6189,434.6,METERS,2005-12-31,2024-01-06,0.6436
668,GHCND:USR0000AJAT,"JATAHMUND LAKE ALASKA, AK US",62.6,-142.0833,701.0,METERS,1990-07-01,2024-01-31,0.9282
670,GHCND:USR0000AKAI,"KAIYUH ALASKA, AK US",64.4256,-158.1058,33.5,METERS,1997-08-01,2024-02-06,0.9732
673,GHCND:USR0000AKAN,"KANUTI NWR ALASKA, AK US",66.0933,-152.17,251.5,METERS,1990-08-01,2024-02-06,0.9253
674,GHCND:USR0000AKAV,"KAVET CREEK ALASKA, AK US",67.1386,-159.0436,71.6,METERS,1992-06-01,2024-02-06,0.9021
675,GHCND:USR0000AKEL,"KELLY ALASKA, AK US",67.9333,-162.3,125.6,METERS,1990-04-01,2024-02-06,0.891
676,GHCND:USR0000AKEN,"KENAI NWR ALASKA, AK US",60.5917,-150.3167,121.9,METERS,1988-06-01,2024-02-06,0.8862
677,GHCND:USR0000AKIA,"KIANA ALASKA, AK US",66.9767,-160.4375,45.7,METERS,1988-04-01,2024-02-06,0.8214
678,GHCND:USR0000AKIL,"KILBUCK ALASKA, AK US",60.32,-160.2,582.2,METERS,1991-07-01,2024-02-06,0.9999
679,GHCND:USR0000AKLA,"KLAWASI ALASKA, AK US",62.1472,-144.9281,944.9,METERS,1991-06-01,2024-02-06,0.8858
680,GHCND:USR0000AKLK,"KENAI LAKE ALASKA, AK US",60.3667,-149.4,144.8,METERS,1989-09-01,2024-02-06,0.8744
682,GHCND:USR0000AKOY,"KOYUKUK NWR ALASKA, AK US",66.0083,-157.57,30.5,METERS,1990-07-01,2024-02-05,0.8327
684,GHCND:USR0000ALIV,"LIVENGOOD ALASKA, AK US",65.4236,-148.7217,137.2,METERS,1998-08-01,2024-02-06,0.9481
685,GHCND:USR0000ALMI,"LAKE MINCHUMINA ALASKA, AK US",63.8933,-152.3106,225.6,METERS,1992-06-01,2024-02-06,0.972
686,GHCND:USR0000ALOS,"LOST CREEK ALASKA, AK US",66.0425,-147.9714,213.4,METERS,2003-07-01,2023-09-15,0.8756
688,GHCND:USR0000AMAY,"MAY CREEK ALASKA, AK US",61.3208,-142.5844,487.7,METERS,1990-05-01,2024-02-06,0.926
689,GHCND:USR0000AMCK,"MCKINLEY RIVER ALASKA, AK US",63.6492,-151.6397,256.0,METERS,1990-06-01,2024-02-06,0.7419
692,GHCND:USR0000ANIN,"NINILCHIK ALASKA, AK US",60.0433,-151.6655,39.6,METERS,1992-06-01,2024-02-06,0.8133
694,GHCND:USR0000ANOR,"NORUTAK LAKE ALASKA, AK US",66.8333,-154.3333,243.8,METERS,1990-05-01,2024-02-06,0.8102
696,GHCND:USR0000APAL,"PORT ALSWORTH ALASKA, AK US",60.1958,-154.32,79.2,METERS,1992-06-01,2024-02-06,0.9616
698,GHCND:USR0000APAX,"PAXSON ALASKA, AK US",62.9453,-145.5014,813.8,METERS,1996-08-01,2024-02-06,0.928
699,GHCND:USR0000APOO,"POORMAN ALASKA, AK US",64.105,-155.5583,285.0,METERS,1988-06-01,2024-02-06,0.8683
700,GHCND:USR0000APRE,"PREACHER CREEK ALASKA, AK US",65.9233,-145.03,316.4,METERS,1993-08-01,2024-02-06,0.8493
701,GHCND:USR0000APTM,"PT. MAC ALASKA, AK US",61.4225,-150.0914,61.0,METERS,2005-12-31,2024-02-06,0.8563
702,GHCND:USR0000AQTZ,"QUARTZ CREEK ALASKA, AK US",65.4,-164.65,130.1,METERS,1988-05-01,2024-02-06,0.8418
703,GHCND:USR0000ARAB,"RABBIT CREEK ALASKA, AK US",61.0844,-149.7283,451.1,METERS,1992-06-01,2024-02-06,0.8846
705,GHCND:USR0000AREN,"RENEE ALASKA, AK US",62.71,-146.6181,792.5,METERS,1999-06-01,2024-02-06,0.7276
707,GHCND:USR0000AROU,"ROUND LAKE ALASKA, AK US",64.6847,-153.94,173.7,METERS,1992-08-01,2024-02-06,0.9366
710,GHCND:USR0000ASAL,"SALMON TROUT ALASKA, AK US",66.8125,-141.62,673.6,METERS,1988-07-01,2024-02-06,0.8588
711,GHCND:USR0000ASAR,"SMALL ARMS RANGE ALASKA, AK US",64.8,-147.6167,149.4,METERS,2004-12-05,2024-02-06,0.8503
712,GHCND:USR0000ASEL,"SELAWIK ALASKA, AK US",66.6033,-159.1125,32.0,METERS,1991-06-01,2024-02-06,0.9328
716,GHCND:USR0000ASKI,"SKILAK GUARD STATION ALASKA, AK US",60.4839,-150.4606,179.8,METERS,2000-05-01,2024-01-14,0.9685
718,GHCND:USR0000ASLC,"SALCHA ALASKA, AK US",64.59,-146.14,304.8,METERS,1996-07-01,2024-02-06,0.8438
720,GHCND:USR0000ASNI,"SNIPE LAKE ALASKA, AK US",60.6103,-154.32,701.0,METERS,2008-06-07,2024-02-06,0.9074
721,GHCND:USR0000ASTM,"STAMPEDE ALASKA, AK US",63.7478,-150.328,579.1,METERS,2004-09-01,2023-06-22,0.8527
722,GHCND:USR0000ASTO,"STONEY ALASKA, AK US",61.0008,-153.8958,381.0,METERS,1992-06-01,2024-02-06,0.7895
724,GHCND:USR0000ASTU,"STUART CREEK ALASKA, AK US",64.7189,-146.5044,470.3,METERS,2004-12-30,2024-02-06,0.9149
725,GHCND:USR0000ASWA,"SWANSON RIVER ALASKA, AK US",60.7278,-150.8722,85.3,METERS,1990-05-01,2024-02-06,0.926
729,GHCND:USR0000ATAN,"TANA KNOB ALASKA, AK US",60.9081,-142.6978,1051.6,METERS,2004-12-05,2024-02-06,0.6696
730,GHCND:USR0000ATEB,"TEBAY ALASKA, AK US",61.1881,-144.4003,609.6,METERS,2004-12-05,2023-09-26,0.7873
731,GHCND:USR0000ATEL,"TELIDA ALASKA, AK US",63.44,-153.3567,198.1,METERS,1991-05-01,2024-02-06,0.8995
732,GHCND:USR0000ATHO,"THORNE BAY ALASKA, AK US",55.75,-132.9833,548.6,METERS,1989-09-01,2024-02-06,0.558
735,GHCND:USR0000ATOK,"TOK RIVER VALLEY ALASKA, AK US",62.9572,-143.3467,701.0,METERS,1999-08-01,2024-02-06,0.9599
736,GHCND:USR0000ATTA,"GOLD KING ALASKA, AK US",64.4044,-148.4622,169.5,METERS,2003-07-01,2024-02-06,0.9018
737,GHCND:USR0000AUCR,"UPPER CHARLEY RIVER ALASKA, AK US",64.5167,-143.2022,1113.7,METERS,2004-12-05,2024-02-06,0.8235
738,GHCND:USR0000AUMI,"UMIAT AIRFIELD ALASKA, AK US",69.37,-152.1361,88.1,METERS,2005-12-31,2023-11-01,0.9219
739,GHCND:USR0000AVUN,"VUNZIK LAKE ALASKA, AK US",66.7981,-146.7158,160.0,METERS,1994-08-01,2024-02-06,0.6538
740,GHCND:USR0000AWEI,"WEIN LAKE ALASKA, AK US",64.315,-151.0833,320.0,METERS,1988-05-01,2024-02-06,0.8419
741,GHCND:USR0000AWIG,"WIGAND ALASKA, AK US",63.8122,-150.05,524.3,METERS,2004-09-01,2024-02-06,0.6173
742,GHCND:USR0000AWLL,"WILLOW ALASKA, AK US",61.765,-150.0503,64.0,METERS,2005-12-31,2023-12-11,0.6789
743,GHCND:USR0000AWON,"WONDER LAKE ALASKA, AK US",63.4903,-150.8714,646.2,METERS,1995-07-01,2024-02-06,0.9195
745,GHCND:USR0000AZAR,"ZAREMBO ALASKA, AK US",56.3,-132.8486,335.3,METERS,1989-09-01,2024-02-06,0.7242
746,GHCND:USS0033J01S,"LONG LAKE, AK US",58.19,-133.83,259.1,METERS,1966-09-30,2024-03-08,0.9848
747,GHCND:USS0035K02S,"MOORE CREEK BRIDGE, AK US",59.59,-135.21,685.8,METERS,1989-10-01,2024-03-08,0.9468
749,GHCND:USS0042M01S,"MAY CREEK, AK US",61.35,-142.71,490.7,METERS,2007-07-01,2024-03-08,0.9997
750,GHCND:USS0042N01S,"CHISANA, AK US",62.07,-142.05,1011.9,METERS,2008-07-01,2024-03-08,1.0
751,GHCND:USS0044Q07S,"UPPER CHENA, AK US",65.1,-144.93,868.7,METERS,1984-05-01,2024-03-08,0.8362
752,GHCND:USS0045L01S,"MOUNT EYAK, AK US",60.55,-145.75,428.2,METERS,2005-09-01,2024-03-08,1.0
753,GHCND:USS0045M07S,"UPPER TSAINA RIVER, AK US",61.19,-145.65,533.4,METERS,2003-09-30,2024-03-08,0.9999
755,GHCND:USS0045O04S,"GRANITE CRK, AK US",63.94,-145.4,378.0,METERS,1987-10-01,2024-03-08,1.0
757,GHCND:USS0045P03S,"TEUCHET CREEK, AK US",64.95,-145.52,499.9,METERS,1981-09-30,2024-03-08,0.9946
758,GHCND:USS0045Q02S,"MONUMENT CREEK, AK US",65.08,-145.87,563.9,METERS,1980-09-30,2023-12-28,0.9959
759,GHCND:USS0045Q05S,"EAGLE SUMMIT, AK US",65.49,-145.41,1112.5,METERS,1998-10-01,2024-03-08,1.0
760,GHCND:USS0045R01S,"FORT YUKON, AK US",66.57,-145.25,131.1,METERS,1993-10-01,2024-03-08,0.9994
761,GHCND:USS0046M04S,"SUGARLOAF MOUNTAIN, AK US",61.08,-146.3,167.6,METERS,2007-07-01,2024-03-08,0.9901
762,GHCND:USS0046P01S,"MUNSON RIDGE, AK US",64.85,-146.21,944.9,METERS,1980-09-30,2024-03-08,0.997
763,GHCND:USS0046Q01S,"MOUNT RYAN, AK US",65.25,-146.15,853.4,METERS,1981-09-30,2024-03-08,0.9876
764,GHCND:USS0046Q02S,"LITTLE CHENA RIDGE, AK US",65.12,-146.73,609.6,METERS,1981-09-30,2024-03-08,0.9876
765,GHCND:USS0046Q07S,"UPPER NOME CREEK, AK US",65.37,-146.59,768.1,METERS,2006-08-01,2024-03-08,0.9999
766,GHCND:USS0047O01S,"MONAHAN FLAT, AK US",63.31,-147.65,826.0,METERS,1983-10-01,2024-03-08,0.8641
768,GHCND:USS0048L06S,"ESTHER ISLAND, AK US",60.8,-148.09,15.2,METERS,2005-06-01,2024-03-08,1.0
769,GHCND:USS0048M04S,"MORAINE, AK US",61.38,-149.0,640.1,METERS,2002-02-28,2024-03-08,0.9998
770,GHCND:USS0048U01S,"SAGWON, AK US",69.42,-148.69,304.8,METERS,1983-03-01,2024-03-08,0.9071
771,GHCND:USS0048V01S,"PRUDHOE BAY, AK US",70.27,-148.57,9.1,METERS,2003-09-30,2024-03-08,0.9999
772,GHCND:USS0049L01S,"MOUNT ALYESKA, AK US",60.96,-149.09,469.4,METERS,1972-09-30,2024-03-08,0.9471
773,GHCND:USS0049L09S,"GRANDVIEW, AK US",60.61,-149.06,335.3,METERS,1983-10-01,2024-03-08,1.0
774,GHCND:USS0049L10S,"COOPER LAKE, AK US",60.39,-149.69,365.8,METERS,1981-09-30,2024-03-08,1.0
775,GHCND:USS0049L13S,"TURNAGAIN PASS, AK US",60.78,-149.18,573.0,METERS,1982-09-30,2024-03-08,0.9975
776,GHCND:USS0049L14S,"GROUSE CREEK DIVIDE, AK US",60.26,-149.34,213.4,METERS,1988-10-01,2024-03-08,0.9435
778,GHCND:USS0049L19S,"SUMMIT CREEK, AK US",60.62,-149.53,426.7,METERS,1989-09-30,2024-03-08,1.0
779,GHCND:USS0049M08S,"INDIAN PASS, AK US",61.07,-149.48,716.3,METERS,1979-09-30,2024-03-08,1.0
780,GHCND:USS0049M22S,"ANCHORAGE HILLSIDE, AK US",61.11,-149.67,634.0,METERS,2005-06-01,2024-03-08,1.0
781,GHCND:USS0049M26S,"INDEPENDENCE MINE, AK US",61.79,-149.28,1082.0,METERS,1997-11-01,2024-01-09,0.8566
782,GHCND:USS0049T01S,"IMNAVIAT CREEK, AK US",68.62,-149.3,929.6,METERS,1981-03-01,2024-03-08,0.9192
783,GHCND:USS0049T03S,"ATIGUN PASS, AK US",68.13,-149.48,1463.0,METERS,1982-10-01,2024-03-08,0.9975
784,GHCND:USS0050K05S,"MIDDLE FORK BRADLEY, AK US",59.78,-150.76,701.0,METERS,1990-10-01,2024-03-08,0.9279
785,GHCND:USS0050K06S,"NUKA GLACIER, AK US",59.7,-150.71,381.0,METERS,1990-10-01,2024-03-08,0.9282
787,GHCND:USS0050L02S,"KENAI MOOSE PENS, AK US",60.73,-150.48,91.4,METERS,1983-10-01,2024-03-08,1.0
791,GHCND:USS0050N05S,"TOKOSITNA VALLEY, AK US",62.63,-150.78,259.1,METERS,2006-06-30,2024-03-08,0.9998
792,GHCND:USS0050N07S,"SUSITNA VALLEY HIGH, AK US",62.13,-150.04,114.3,METERS,1987-09-30,2024-03-08,1.0
793,GHCND:USS0050O01S,"KANTISHNA, AK US",63.54,-150.99,472.4,METERS,2005-07-01,2024-03-08,0.9921
794,GHCND:USS0050R04S,"GOBBLERS KNOB, AK US",66.75,-150.67,618.7,METERS,1997-07-01,2024-03-08,0.9955
795,GHCND:USS0050S01S,"COLDFOOT, AK US",67.25,-150.18,317.0,METERS,1995-02-28,2024-03-08,0.9999
796,GHCND:USS0051K05S,"ANCHOR RIVER DIVIDE, AK US",59.86,-151.32,503.8,METERS,1980-09-30,2024-03-08,0.7497
797,GHCND:USS0051K14S,"MCNEIL CANYON, AK US",59.74,-151.25,402.3,METERS,1986-09-30,2024-03-08,0.9999
798,GHCND:USS0051K15S,"PORT GRAHAM, AK US",59.35,-151.85,91.4,METERS,2000-09-30,2024-03-08,0.9839
799,GHCND:USS0051R01S,"BETTLES FIELD, AK US",66.92,-151.53,195.1,METERS,1980-09-30,2024-03-08,1.0
802,GHCND:USS0062S01S,"KELLY STATION, AK US",67.93,-162.28,94.5,METERS,1991-10-01,2024-03-08,0.5082
803,GHCND:USS0063P01S,"ROCKY POINT, AK US",64.53,-163.42,76.2,METERS,1999-09-30,2024-03-08,0.9999
804,GHCND:USS0063P02S,"PARGON CREEK, AK US",64.99,-163.1,30.5,METERS,2000-09-30,2024-03-08,0.9678
813,GHCND:USW00025309,"JUNEAU AIRPORT, AK US",58.354,-134.55606,5.9,METERS,1936-01-01,2024-03-14,1.0
814,GHCND:USW00025322,"GUSTAVUS, AK US",58.4111,-135.7089,12.2,METERS,1923-04-01,2024-03-13,1.0
815,GHCND:USW00025323,"HAINES AIRPORT, AK US",59.24287,-135.51139,6.4,METERS,1911-08-01,2024-03-12,1.0
816,GHCND:USW00025325,"KETCHIKAN AIRPORT, AK US",55.3586,-131.72196,25.7,METERS,1910-09-01,2024-03-12,1.0
817,GHCND:USW00025329,"PETERSBURG 1, AK US",56.8055,-132.9372,32.6,METERS,1924-05-01,2024-03-13,1.0
818,GHCND:USW00025331,"PALMER AIRPORT, AK US",61.59505,-149.09175,70.9,METERS,1997-10-01,2024-03-12,1.0
819,GHCND:USW00025335,"SKAGWAY AIRPORT, AK US",59.45383,-135.32769,7.4,METERS,1996-09-01,2024-03-12,1.0
820,GHCND:USW00025339,"YAKUTAT AIRPORT, AK US",59.51211,-139.67103,12.6,METERS,1917-04-01,2024-03-14,1.0
821,GHCND:USW00025367,"KLAWOCK AIRPORT, AK US",55.58191,-133.07468,20.8,METERS,1997-07-01,2024-03-12,1.0
822,GHCND:USW00025379,"SITKA 1 NE, AK US",57.0574,-135.3266,23.8,METERS,2005-08-01,2024-03-13,1.0
826,GHCND:USW00025501,"KODIAK AIRPORT, AK US",57.75071,-152.4881,5.0,METERS,1945-01-01,2024-03-14,1.0
827,GHCND:USW00025503,"KING SALMON AIRPORT, AK US",58.68294,-156.65634,20.0,METERS,1942-01-01,2024-03-14,1.0
828,GHCND:USW00025506,"ILIAMNA AIRPORT, AK US",59.74922,-154.90902,46.4,METERS,1920-02-01,2024-03-12,1.0
829,GHCND:USW00025507,"HOMER AIRPORT, AK US",59.64196,-151.49098,19.1,METERS,1932-09-01,2024-03-14,1.0
830,GHCND:USW00025516,"SELDOVIA AIRPORT, AK US",59.44597,-151.70653,8.7,METERS,1997-06-01,2024-03-12,1.0
832,GHCND:USW00025624,"COLD BAY AIRPORT, AK US",55.22068,-162.7323,22.0,METERS,1942-03-25,2024-03-14,1.0
833,GHCND:USW00025628,"ST GEORGE ISLAND AIRPORT, AK US",56.57484,-169.66265,32.0,METERS,1996-10-01,2024-03-12,1.0
834,GHCND:USW00025630,"SAND POINT 1 ENE, AK US",55.3473,-160.466,73.2,METERS,2009-08-01,2024-03-13,1.0
835,GHCND:USW00025704,"ADAK AIRPORT, AK US",51.88333,-176.65,5.2,METERS,1942-10-01,2024-03-12,1.0
836,GHCND:USW00025711,"ST. PAUL 4 NE, AK US",57.1575,-170.2119,6.1,METERS,2005-08-01,2024-03-13,1.0
837,GHCND:USW00025713,"SAINT PAUL ISLAND AIRPORT, AK US",57.15505,-170.22272,8.0,METERS,1915-08-08,2024-03-14,1.0
839,GHCND:USW00026409,"ANCHORAGE MERRILL FIELD, AK US",61.2163,-149.85724,38.4,METERS,1916-02-01,2024-03-12,1.0
840,GHCND:USW00026410,"CORDOVA AIRPORT, AK US",60.48604,-145.4445,14.7,METERS,1909-05-01,2024-03-12,1.0
841,GHCND:USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",64.80309,-147.87606,131.1,METERS,1929-12-01,2024-03-14,1.0
842,GHCND:USW00026412,"NORTHWAY AIRPORT, AK US",62.96148,-141.93834,523.2,METERS,1942-09-01,2024-03-12,1.0
843,GHCND:USW00026415,"BIG DELTA AIRPORT, AK US",63.99312,-145.72134,388.1,METERS,1917-06-01,2024-03-14,1.0
844,GHCND:USW00026422,"EAGLE AIRPORT, AK US",64.77611,-141.16351,277.3,METERS,1998-02-01,2024-03-12,1.0
845,GHCND:USW00026425,"GULKANA AIRPORT, AK US",62.15914,-145.45885,481.1,METERS,1907-03-01,2024-03-14,1.0
846,GHCND:USW00026435,"NENANA MUNICIPAL AIRPORT, AK US",64.54725,-149.08713,110.1,METERS,1916-12-01,2024-03-12,1.0
847,GHCND:USW00026438,"SEWARD AIRPORT, AK US",60.12927,-149.41849,4.1,METERS,1908-02-01,2024-03-12,1.0
849,GHCND:USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",61.16916,-150.02771,38.0,METERS,1952-04-01,2024-03-14,1.0
850,GHCND:USW00026491,"ANCHORAGE LAKE HOOD SEA PLANE BASE, AK US",61.1786,-149.96509,25.1,METERS,1998-02-01,2024-03-12,1.0
851,GHCND:USW00026492,"PORTAGE GLACIER VISITOR CENTER, AK US",60.78351,-148.84839,32.5,METERS,1998-10-01,2024-03-12,1.0
852,GHCND:USW00026494,"FAIRBANKS 11 NE, AK US",64.9735,-147.51,347.5,METERS,2002-08-01,2024-03-13,1.0
853,GHCND:USW00026501,"GALENA AIRPORT, AK US",64.73667,-156.93444,46.6,METERS,1953-01-01,2024-03-12,0.3609
854,GHCND:USW00026502,"KALTAG AIRPORT, AK US",64.3208,-158.7326,52.6,METERS,1998-07-01,2024-03-12,1.0
855,GHCND:USW00026510,"MCGRATH AIRPORT, AK US",62.9574,-155.61009,101.0,METERS,1939-04-01,2024-11-14,1.0
857,GHCND:USW00026523,"KENAI AIRPORT, AK US",60.57909,-151.24152,30.2,METERS,1899-01-01,2024-03-12,1.0
858,GHCND:USW00026528,"TALKEETNA AIRPORT, AK US",62.31978,-150.09744,106.8,METERS,1918-06-01,2024-03-14,1.0
859,GHCND:USW00026529,"TANANA AIRPORT, AK US",65.173,-152.10676,68.7,METERS,1901-08-01,2024-03-12,1.0
860,GHCND:USW00026533,"BETTLES AIRPORT, AK US",66.91764,-151.51892,196.5,METERS,1945-01-01,2024-03-14,1.0
861,GHCND:USW00026562,"PORT ALSWORTH 1 SW, AK US",60.1951,-154.3196,97.8,METERS,2009-09-01,2024-03-13,1.0
865,GHCND:USW00026615,"BETHEL AIRPORT, AK US",60.78497,-161.82931,32.6,METERS,1923-08-01,2024-03-14,1.0
866,GHCND:USW00026616,"KOTZEBUE AIRPORT, AK US",66.88569,-162.6068,3.4,METERS,1897-01-01,2024-03-14,1.0
867,GHCND:USW00026617,"NOME AIRPORT, AK US",64.51112,-165.44002,5.4,METERS,1900-08-01,2024-03-14,1.0
870,GHCND:USW00026642,"KIVALINA AIRPORT, AK US",67.7306,-164.54788,5.7,METERS,1998-07-01,2024-03-12,1.0
871,GHCND:USW00026643,"DEERING AIRPORT, AK US",66.06957,-162.76142,5.4,METERS,1998-07-01,2024-03-12,0.9999
876,GHCND:USW00027401,"BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US",70.13389,-143.57694,14.9,METERS,1947-09-01,2024-03-14,0.6938
877,GHCND:USW00027406,"DEADHORSE, AK US",70.19146,-148.48005,17.7,METERS,1999-01-01,2024-03-12,1.0
878,GHCND:USW00027502,"BARROW AIRPORT, AK US",71.28703,-156.73938,8.1,METERS,1901-09-01,2024-03-14,1.0
879,GHCND:USW00027503,"WAINWRIGHT AIRPORT, AK US",70.63678,-160.01314,12.5,METERS,1935-09-01,2024-03-11,1.0
880,GHCND:USW00027515,"NUIQSUT AIRPORT, AK US",70.21262,-150.99441,11.3,METERS,1998-07-01,2024-03-12,1.0
881,GHCND:USW00027516,"UTQIA VIK FORMERLY BARROW 4 ENE, AK US",71.3213,-156.611,4.6,METERS,2002-08-01,2024-03-13,0.9999
1053,GHCND:USC00020080,"AJO, AZ US",32.3698,-112.8599,533.7,METERS,1914-01-01,2024-03-12,1.0
1054,GHCND:USC00020100,"ALAMO DAM, AZ US",34.22811,-113.57777,393.2,METERS,1975-01-01,2024-01-31,1.0
1055,GHCND:USC00020159,"ALPINE, AZ US",33.8492,-109.1469,2453.6,METERS,1904-01-01,2024-03-12,1.0
1057,GHCND:USC00020287,"ANVIL RANCH, AZ US",31.9793,-111.3837,840.9,METERS,1942-12-01,2024-03-13,1.0
1058,GHCND:USC00020288,"APACHE JUNCTION 5 NE, AZ US",33.4625,-111.4813,630.9,METERS,1987-01-01,2024-03-13,1.0
1059,GHCND:USC00020380,"ARIVACA, AZ US",31.57669,-111.31709,1112.2,METERS,1899-10-01,2024-03-10,1.0
1061,GHCND:USC00020586,"BAGDAD, AZ US",34.5975,-113.1745,1199.4,METERS,1925-01-01,2024-03-13,1.0
1062,GHCND:USC00020632,"BARTLETT DAM, AZ US",33.8097,-111.6497,502.9,METERS,1939-01-01,2024-03-13,1.0
1064,GHCND:USC00020678,"BELLEMONT WEATHER FORECAST OFFICE, AZ US",35.2302,-111.8221,2179.9,METERS,1999-11-01,2024-03-13,1.0
1065,GHCND:USC00020683,"BENSON 6 SE, AZ US",31.8805,-110.2403,1124.7,METERS,1990-05-01,2024-03-08,1.0
1066,GHCND:USC00020750,"BETATAKIN, AZ US",36.6778,-110.5411,2220.8,METERS,1939-03-01,2024-02-29,1.0
1068,GHCND:USC00020808,"BLACK RIVER PUMPS, AZ US",33.4783,-109.7516,1848.6,METERS,1948-07-01,2024-01-31,1.0
1069,GHCND:USC00020871,"BLUE RIDGE RANGER STATION, AZ US",34.6108,-111.1922,2097.0,METERS,1967-07-01,2024-03-13,1.0
1073,GHCND:USC00021001,"BRIGHT ANGEL RANGER STATION, AZ US",36.2147,-112.0619,2438.4,METERS,1925-05-01,2024-03-11,1.0
1075,GHCND:USC00021050,"BULLHEAD CITY, AZ US",35.14107,-114.56863,161.8,METERS,1977-11-01,2024-03-11,1.0
1077,GHCND:USC00021248,"CANYON DE CHELLY, AZ US",36.1533,-109.5394,1709.9,METERS,1970-12-01,2024-02-29,1.0
1078,GHCND:USC00021282,"CAREFREE, AZ US",33.8164,-111.90167,771.1,METERS,1962-01-01,2024-03-13,1.0
1079,GHCND:USC00021306,"CASA GRANDE, AZ US",32.88751,-111.71475,426.7,METERS,1898-06-01,2024-03-13,1.0
1080,GHCND:USC00021314,"CASA GRANDE NATIONAL MONUMENT, AZ US",32.9947,-111.5367,432.5,METERS,1906-03-01,2024-02-18,1.0
1081,GHCND:USC00021330,"CASCABEL, AZ US",32.26174,-110.34803,973.5,METERS,1969-01-01,2024-01-31,1.0
1083,GHCND:USC00021357,"CATALINA STATE PARK, AZ US",32.4177,-110.9302,825.1,METERS,2007-04-01,2024-03-13,1.0
1086,GHCND:USC00021664,"CHIRICAHUA NATIONAL MONUMENT, AZ US",32.0061,-109.3572,1633.7,METERS,1909-01-01,2024-03-12,1.0
1089,GHCND:USC00022109,"CORDES, AZ US",34.305,-112.165,1149.4,METERS,1925-12-01,2024-02-29,1.0
1090,GHCND:USC00022140,"CORONADO NATIONAL MEMORIAL, AZ US",31.3455,-110.2541,1597.8,METERS,1960-01-01,2024-03-12,1.0
1096,GHCND:USC00022754,"DUNCAN, AZ US",32.748,-109.1213,1115.6,METERS,1901-05-01,2024-02-03,1.0
1097,GHCND:USC00022782,"EAST MESA, AZ US",33.4191,-111.6444,462.7,METERS,2002-01-01,2024-03-13,1.0
1099,GHCND:USC00023009,"FLAGSTAFF 4 SW, AZ US",35.1611,-111.7311,2171.7,METERS,1984-05-01,2024-02-29,1.0
1102,GHCND:USC00023150,"FORT THOMAS 2 SW, AZ US",33.0094,-109.9855,864.1,METERS,1966-01-01,2023-05-08,1.0
